custom/avg_center_dev,custom/routes_completed,custom/mean_reward,custom/avg_speed,custom/total_reward,custom/total_distance,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/std,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss
,,,,,,2235392,40378,2183,55,4629.66503054,5626.9,0.019967306,798.6493530273438,-0.012974397809011861,0.5400552451610565,0.12783203125,-15.733375573158265,-0.6663492321968079,21820,0.2,9.95580893836356e-05,0.42649181028828026
,,,,,,2236416,40396,2184,55,4629.66503054,5626.9,0.009736351,805.7354736328125,-0.011322891293093561,0.405811071395874,0.06982421875,-15.745367354154586,-0.5220264196395874,21830,0.2,9.955788708476198e-05,0.9290430430322886
0.0605186634857104,7.8493589743589745,0.81817181792648,20.486786260461535,4673.3974239960535,3000.1877782444935,,,,,,,0.010708702,806.564208984375,-0.012339820867055096,0.2928752303123474,0.11689453125,-15.756285065412522,-0.7173832058906555,21840,0.2,9.955768478609599e-05,0.5939970434643328
,,,,,,2237440,40415,2185,55,4633.031508929999,5631.55,,,,,,,,,,,
,,,,,,2238464,40433,2186,55,4633.031508929999,5631.55,0.008925434,807.736572265625,-0.008313213006476871,0.05698966979980469,0.06591796875,-15.757547175884246,0.6606284976005554,21850,0.2,9.95574824876376e-05,8.764111133664846
,,,,,,2239488,40452,2187,55,4633.031508929999,5631.55,0.0081331525,810.5556640625,-0.01152079408057034,-0.8958635330200195,0.08369140625,-15.763019698858262,-0.6616457104682922,21860,0.2,9.955728018938684e-05,0.924983580224216
,,,,,,2240512,40470,2188,55,4633.031508929999,5631.55,0.01821209,812.0819091796875,-0.012828040082240477,0.5233051478862762,0.1017578125,-15.770375245809555,-0.6610887050628662,21870,0.2,9.955707789134372e-05,0.5783363617956638
,,,,,,2241536,40489,2189,55,4633.031508929999,5631.55,0.014422336,811.1041259765625,-0.013809704029699787,0.281114399433136,0.101953125,-15.775705409049987,-0.5045607686042786,21880,0.2,9.95568755935082e-05,0.6809612975455821
,,,,,,2242560,40507,2190,55,4633.031508929999,5631.55,0.009089049,809.5160522460938,-0.011647943605203182,0.3426569700241089,0.09501953125,-15.775248569250106,-0.7246003150939941,21890,0.2,9.955667329588029e-05,0.30062701227143407
0.06379811375654977,6.003584229390681,0.8246306189003882,20.936474499869995,4674.0063479274,3032.2614872872364,,,,,,,0.012950953,811.1857299804688,-0.012670655600959434,0.368122935295105,0.095703125,-15.7741212785244,0.15928828716278076,21900,0.2,9.955647099846001e-05,1.1982632397674025
